             JOBID PARTITION     NAME     USER ST       TIME  NODES NODELIST(REASON)
           7404450 general-c     2727 yudhajit  R    5:00:50      1 cpn-d16-32
           7404451 general-c     2728 yudhajit  R    4:58:48      1 cpn-d16-10
           7404449 general-c     2726 yudhajit  R    5:17:04      1 cpn-k14-27-02
           7404446 general-c     2723 yudhajit  R    5:23:09      1 cpn-k16-29-02
           7404447 general-c     2724 yudhajit  R    5:19:06      1 cpn-d09-24-01
           7404448 general-c     2725 yudhajit  R    5:19:06      1 cpn-k16-26-01
           7404444 general-c     2722 yudhajit  R    5:25:11      1 cpn-d07-13-02
           7404443 general-c     2721 yudhajit  R    5:29:14      1 cpn-k11-34-01
           7404442 general-c     2720 yudhajit  R    5:41:25      1 cpn-d16-31
           7404441 general-c     2719 yudhajit  R    5:53:34      1 cpn-k13-16-02
           7404439 general-c     2717 yudhajit  R    6:05:44      1 cpn-k11-37-02
           7404440 general-c     2718 yudhajit  R    6:05:44      1 cpn-f16-12
           7404429 general-c     2709 yudhajit  R    6:28:00      1 cpn-d15-17
           7404430 general-c     2710 yudhajit  R    6:28:00      1 cpn-d15-17
           7404431 general-c     2711 yudhajit  R    6:28:00      1 cpn-d15-23
           7404433 general-c     2712 yudhajit  R    6:28:00      1 cpn-d15-23
           7404435 general-c     2713 yudhajit  R    6:28:00      1 cpn-d15-30
           7404436 general-c     2714 yudhajit  R    6:28:00      1 cpn-d15-30
           7404437 general-c     2715 yudhajit  R    6:28:00      1 cpn-d16-07
           7404438 general-c     2716 yudhajit  R    6:28:00      1 cpn-d16-07
           7404423 general-c     2703 yudhajit  R    6:32:03      1 cpn-d09-39-02
           7404424 general-c     2704 yudhajit  R    6:32:03      1 cpn-d09-39-02
           7404425 general-c     2705 yudhajit  R    6:32:03      1 cpn-d16-18
           7404426 general-c     2706 yudhajit  R    6:32:03      1 cpn-d16-18
           7404427 general-c     2707 yudhajit  R    6:32:03      1 cpn-d16-32
           7404428 general-c     2708 yudhajit  R    6:30:01      1 cpn-d14-17
           7404422 general-c     2702 yudhajit  R    7:35:04      1 cpn-d16-35
           7396257 general-c bp_mut19 sushreet  R 1-19:41:32      4 cpn-k13-37-[01-02],cpn-k13-38-01,cpn-k13-39-01
           7396258 general-c bp_mut19 sushreet  R 1-19:41:32      4 cpn-k13-40-02,cpn-k14-01-02,cpn-k14-02-02,cpn-k14-03-01
           7396261 general-c bp_mut19 sushreet  R 1-19:41:32      4 cpn-k14-04-02,cpn-k14-06-01,cpn-k14-08-02,cpn-k14-36-01
           7396291 general-c bp_mut19 sushreet  R 1-19:41:32      4 cpn-k14-36-02,cpn-k14-40-01,cpn-k16-01-[01-02]
           7396293 general-c mut93_md sushreet  R 1-19:39:31      4 cpn-k13-23-02,cpn-k13-24-02,cpn-k13-28-02,cpn-k13-29-01
           7396297 general-c bp_mde_c sushreet  R 1-19:39:31      4 cpn-k13-35-02,cpn-k16-12-02,cpn-k16-13-01,cpn-k16-39-01
           7404420 general-c     2700 yudhajit  R    8:11:48      1 cpn-f16-14
           7404421 general-c     2701 yudhajit  R    8:11:48      1 cpn-f16-14
           7404417 general-c     2697 yudhajit  R    8:30:14      1 cpn-f16-14
           7404416 general-c     2696 yudhajit  R    8:32:16      1 cpn-k06-30-02
           7404418 general-c     2698 yudhajit  R    8:30:14      1 cpn-k06-30-02
           7404414 general-c     2694 yudhajit  R    8:56:39      1 cpn-f16-28
           7404415 general-c     2695 yudhajit  R    8:56:39      1 cpn-f16-28
           7404409 general-c     2691 yudhajit  R    8:58:40      1 cpn-d16-21
           7404411 general-c     2692 yudhajit  R    8:58:40      1 cpn-d16-21
           7404413 general-c     2693 yudhajit  R    8:58:40      1 cpn-f16-28
           7404036 general-c     2632 yudhajit  R   11:58:16      1 cpn-k16-35-02
           7404043 general-c     2634 yudhajit  R   11:58:16      1 cpn-k06-39-01
           7404050 general-c     2635 yudhajit  R   11:56:15      1 cpn-k16-35-02
           7404054 general-c     2636 yudhajit  R   11:56:15      1 cpn-k16-35-02
           7404058 general-c     2637 yudhajit  R   11:56:15      1 cpn-f16-09
           7404063 general-c     2638 yudhajit  R   11:56:15      1 cpn-f16-09
           7404039 general-c     2633 yudhajit  R   12:00:17      1 cpn-k06-39-02
           7404143 general-c     2639 yudhajit  R   11:54:14      1 cpn-f16-08
           7404144 general-c     2640 yudhajit  R   11:54:13      1 cpn-f16-08
           7404177 general-c     2641 yudhajit  R   11:52:12      1 cpn-k13-34-02
           7403991 general-c     2620 yudhajit  R   12:06:30      1 cpn-d16-22
           7403995 general-c     2621 yudhajit  R   12:06:30      1 cpn-d16-22
           7404000 general-c     2622 yudhajit  R   12:06:30      1 cpn-d16-26
           7404005 general-c     2623 yudhajit  R   12:06:30      1 cpn-d16-37
           7404008 general-c     2624 yudhajit  R   12:06:30      1 cpn-d07-08-01
           7404011 general-c     2625 yudhajit  R   12:06:30      1 cpn-d07-08-01
           7404015 general-c     2626 yudhajit  R   12:06:30      1 cpn-d09-05-01
           7404019 general-c     2627 yudhajit  R   12:06:30      1 cpn-d09-05-01
           7404022 general-c     2628 yudhajit  R   12:06:30      1 cpn-d09-06-02
           7404025 general-c     2629 yudhajit  R   12:06:30      1 cpn-d09-37-02
           7404029 general-c     2630 yudhajit  R   12:06:30      1 cpn-k14-30-02
           7404033 general-c     2631 yudhajit  R   12:06:30      1 cpn-k16-24-01
           7404407 general-c     2689 yudhajit  R    9:27:04      1 cpn-k13-35-01
           7404408 general-c     2690 yudhajit  R    9:27:04      1 cpn-k13-35-01
           7404190 general-c     2642 yudhajit  R   11:52:12      1 cpn-k13-34-02
           7403984 general-c     2618 yudhajit  R   12:19:42      1 cpn-f16-12
           7403988 general-c     2619 yudhajit  R   12:19:42      1 cpn-f16-12
           7404404 general-c     2686 yudhajit  R    9:43:17      1 cpn-k13-35-01
           7404405 general-c     2687 yudhajit  R    9:43:17      1 cpn-k13-36-01
           7404406 general-c     2688 yudhajit  R    9:43:17      1 cpn-k13-36-01
           7403889 general-c     2607 yudhajit  R   12:23:45      1 cpn-d16-37
           7403909 general-c     2611 yudhajit  R   12:23:45      1 cpn-d09-06-02
           7403915 general-c     2613 yudhajit  R   12:23:45      1 cpn-f16-12
           7404403 general-c     2685 yudhajit  R    9:47:21      1 cpn-k13-36-01
           7403877 general-c     2604 yudhajit  R   12:29:49      1 cpn-k13-34-02
           7403885 general-c     2606 yudhajit  R   12:29:49      1 cpn-k16-24-01
           7403810 general-c     2597 yudhajit  R   12:35:52      1 cpn-d09-08-01
           7403819 general-c     2599 yudhajit  R   12:37:53      1 cpn-d09-37-02
           7403823 general-c     2600 yudhajit  R   12:35:52      1 cpn-d14-13
           7403854 general-c     2601 yudhajit  R   12:35:52      1 cpn-d14-13
           7403872 general-c     2603 yudhajit  R   12:35:52      1 cpn-d16-12
           7403782 general-c     2591 yudhajit  R   12:41:54      1 cpn-d16-24
           7403788 general-c     2592 yudhajit  R   12:41:54      1 cpn-d16-24
           7403791 general-c     2593 yudhajit  R   12:41:54      1 cpn-d16-26
           7403801 general-c     2595 yudhajit  R   12:39:54      1 cpn-k16-38-02
           7403805 general-c     2596 yudhajit  R   12:39:54      1 cpn-k16-38-02
           7404400 general-c     2683 yudhajit  R    9:55:28      1 cpn-f16-26
           7404402 general-c     2684 yudhajit  R    9:55:28      1 cpn-f16-26
           7403721 general-c     2586 yudhajit  R   12:47:57      1 cpn-d14-32
           7403764 general-c     2587 yudhajit  R   12:47:57      1 cpn-d15-20
           7403771 general-c     2588 yudhajit  R   12:47:57      1 cpn-d15-20
           7403774 general-c     2589 yudhajit  R   12:47:57      1 cpn-d16-05
           7403778 general-c     2590 yudhajit  R   12:47:57      1 cpn-d16-05
           7403692 general-c     2580 yudhajit  R   12:51:59      1 cpn-d07-11-01
           7403698 general-c     2581 yudhajit  R   12:51:59      1 cpn-d07-11-01
           7403702 general-c     2582 yudhajit  R   12:51:59      1 cpn-d09-14-02
           7403707 general-c     2583 yudhajit  R   12:51:59      1 cpn-d09-14-02
           7403712 general-c     2584 yudhajit  R   12:51:59      1 cpn-k16-35-01
           7403715 general-c     2585 yudhajit  R   12:51:59      1 cpn-k16-35-01
           7403675 general-c     2576 yudhajit  R   12:56:01      1 cpn-k16-36-02
           7403685 general-c     2578 yudhajit  R   12:53:59      1 cpn-d14-20
           7403680 general-c     2577 yudhajit  R   12:56:01      1 cpn-k16-36-02
           7403689 general-c     2579 yudhajit  R   12:53:59      1 cpn-d14-20
           7404399 general-c     2682 yudhajit  R   10:11:40      1 cpn-f16-26
           7403639 general-c     2572 yudhajit  R   13:02:04      1 cpn-k10-14-01
           7403657 general-c     2573 yudhajit  R   13:02:04      1 cpn-k10-14-01
           7403671 general-c     2575 yudhajit  R   13:00:03      1 cpn-k14-30-02
           7403606 general-c     2564 yudhajit  R   13:08:07      1 cpn-k11-28-01
           7403610 general-c     2565 yudhajit  R   13:08:07      1 cpn-k11-28-01
           7403615 general-c     2566 yudhajit  R   13:06:06      1 cpn-d09-07-02
           7403619 general-c     2567 yudhajit  R   13:06:06      1 cpn-k14-30-02
           7403624 general-c     2568 yudhajit  R   13:06:06      1 cpn-k16-18-02
           7403628 general-c     2569 yudhajit  R   13:06:06      1 cpn-k16-18-02
           7403633 general-c     2570 yudhajit  R   13:04:06      1 cpn-d07-18-01
           7403636 general-c     2571 yudhajit  R   13:04:06      1 cpn-d07-18-01
           7404398 general-c     2681 yudhajit  R   10:23:48      1 cpn-d14-28
           7404307 general-c     2643 yudhajit  R   11:48:09      1 cpn-f16-07
           7403604 general-c     2562 yudhajit  R   13:22:16      1 cpn-f16-35
           7403605 general-c     2563 yudhajit  R   13:22:16      1 cpn-f16-35
           7403600 general-c     2558 yudhajit  R   13:28:18      1 cpn-k14-24-02
           7403601 general-c     2559 yudhajit  R   13:28:18      1 cpn-k14-24-02
           7403603 general-c     2561 yudhajit  R   13:24:17      1 cpn-d15-14
           7403602 general-c     2560 yudhajit  R   13:28:18      1 cpn-k14-24-02
           7403592 general-c     2550 yudhajit  R   13:32:19      1 cpn-d07-10-01
           7403593 general-c     2551 yudhajit  R   13:32:19      1 cpn-d07-10-01
           7403594 general-c     2552 yudhajit  R   13:32:19      1 cpn-d07-10-02
           7403596 general-c     2554 yudhajit  R   13:30:18      1 cpn-d09-31-01
           7403597 general-c     2555 yudhajit  R   13:30:18      1 cpn-d09-31-01
           7403595 general-c     2553 yudhajit  R   13:32:19      1 cpn-d07-10-02
           7403598 general-c     2556 yudhajit  R   13:30:18      1 cpn-d16-03
           7403599 general-c     2557 yudhajit  R   13:30:18      1 cpn-d16-03
           7403534 general-c     2494 yudhajit  R   13:42:22      1 cpn-d07-24-01
           7403589 general-c     2547 yudhajit  R   13:36:20      1 cpn-d15-13
           7403587 general-c     2545 yudhajit  R   13:38:21      1 cpn-k13-18-02
           7403588 general-c     2546 yudhajit  R   13:38:21      1 cpn-k13-18-02
           7403590 general-c     2548 yudhajit  R   13:34:20      1 cpn-k16-37-02
           7404388 general-c     2671 yudhajit  R   10:46:05      1 cpn-k08-08-02
           7404387 general-c     2670 yudhajit  R   10:48:07      1 cpn-k06-31-01
           7403591 general-c     2549 yudhajit  R   13:34:20      1 cpn-k16-37-02
           7404389 general-c     2672 yudhajit  R   10:46:05      1 cpn-k11-29-02
           7403548 general-c     2508 yudhajit  R   13:42:22      1 cpn-d07-25-01
           7404390 general-c     2673 yudhajit  R   10:46:05      1 cpn-k11-29-02
           7404391 general-c     2674 yudhajit  R   10:46:05      1 cpn-k16-27-01
           7403549 general-c     2509 yudhajit  R   13:42:22      1 cpn-d14-12
           7403550 general-c     2510 yudhajit  R   13:42:22      1 cpn-d14-38
           7403551 general-c     2511 yudhajit  R   13:42:22      1 cpn-d14-38
           7403552 general-c     2512 yudhajit  R   13:42:22      1 cpn-d15-07
           7404393 general-c     2676 yudhajit  R   10:44:04      1 cpn-d16-11
           7404394 general-c     2677 yudhajit  R   10:46:05      1 cpn-k06-31-01
           7403553 general-c     2513 yudhajit  R   13:42:22      1 cpn-d15-19
           7403554 general-c     2514 yudhajit  R   13:42:22      1 cpn-d15-19
           7404396 general-c     2679 yudhajit  R   10:44:04      1 cpn-k14-37-02
           7403555 general-c     2515 yudhajit  R   13:42:22      1 cpn-d15-22
           7404397 general-c     2680 yudhajit  R   10:44:04      1 cpn-k14-37-02
           7403556 general-c     2516 yudhajit  R   13:42:22      1 cpn-d15-25
           7403557 general-c     2517 yudhajit  R   13:42:22      1 cpn-d15-26
           7403558 general-c     2518 yudhajit  R   13:42:22      1 cpn-d15-29
           7403559 general-c     2519 yudhajit  R   13:42:22      1 cpn-d15-29
           7403560 general-c     2520 yudhajit  R   13:42:22      1 cpn-d15-34
           7403561 general-c     2521 yudhajit  R   13:42:22      1 cpn-d15-34
           7403562 general-c     2522 yudhajit  R   13:42:22      1 cpn-d15-37
           7403563 general-c     2523 yudhajit  R   13:42:22      1 cpn-d15-38
           7403564 general-c     2524 yudhajit  R   13:42:22      1 cpn-d15-38
           7403565 general-c     2525 yudhajit  R   13:42:22      1 cpn-f16-19
           7403566 general-c     2526 yudhajit  R   13:40:21      1 cpn-d09-04-01
           7403567 general-c     2527 yudhajit  R   13:40:21      1 cpn-d09-04-01
           7403517 general-c     2478 yudhajit  R   13:48:23      1 cpn-d07-26-02
           7403518 general-c     2479 yudhajit  R   13:48:23      1 cpn-d09-34-01
           7403568 general-c     2528 yudhajit  R   13:40:21      1 cpn-d09-13-02
           7403519 general-c     2480 yudhajit  R   13:48:23      1 cpn-d14-31
           7403520 general-c     2481 yudhajit  R   13:48:23      1 cpn-d14-34
           7403569 general-c     2529 yudhajit  R   13:40:21      1 cpn-d09-13-02
           7403570 general-c     2530 yudhajit  R   13:40:21      1 cpn-d09-19-02
           7403522 general-c     2482 yudhajit  R   13:48:23      1 cpn-d14-35
           7403523 general-c     2483 yudhajit  R   13:48:23      1 cpn-d14-36
           7403571 general-c     2531 yudhajit  R   13:40:21      1 cpn-d09-19-02
           7403572 general-c     2532 yudhajit  R   13:40:21      1 cpn-d14-22
           7403524 general-c     2484 yudhajit  R   13:48:23      1 cpn-d15-08
           7403525 general-c     2485 yudhajit  R   13:48:23      1 cpn-d15-09
           7403573 general-c     2533 yudhajit  R   13:40:21      1 cpn-d14-22
           7403526 general-c     2486 yudhajit  R   13:46:22      1 cpn-d07-04-01
           7403527 general-c     2487 yudhajit  R   13:48:23      1 cpn-d15-10
           7403575 general-c     2535 yudhajit  R   13:40:21      1 cpn-d14-37
           7403529 general-c     2489 yudhajit  R   13:46:22      1 cpn-d09-24-02
           7403530 general-c     2490 yudhajit  R   13:46:22      1 cpn-d14-05
           7403528 general-c     2488 yudhajit  R   13:48:23      1 cpn-d15-11
           7404374 general-c     2659 yudhajit  R   10:50:08      1 cpn-d14-10
           7403576 general-c     2536 yudhajit  R   13:40:21      1 cpn-d15-37
           7403531 general-c     2491 yudhajit  R   13:46:22      1 cpn-d15-21
           7404375 general-c     2660 yudhajit  R   10:52:10      1 cpn-k07-06-01
           7403577 general-c     2537 yudhajit  R   13:40:21      1 cpn-d16-04
           7403578 general-c     2538 yudhajit  R   13:40:21      1 cpn-d16-04
           7403533 general-c     2493 yudhajit  R   13:44:22      1 cpn-d07-24-01
           7403532 general-c     2492 yudhajit  R   13:46:22      1 cpn-d15-22
           7404376 general-c     2661 yudhajit  R   10:52:10      1 cpn-k08-01-02
           7404377 general-c     2662 yudhajit  R   10:52:10      1 cpn-k08-01-02
           7403579 general-c     2539 yudhajit  R   13:40:21      1 cpn-d16-06
           7403580 general-c     2540 yudhajit  R   13:40:21      1 cpn-d16-06
           7403535 general-c     2495 yudhajit  R   13:44:22      1 cpn-d09-30-02
           7404378 general-c     2663 yudhajit  R   10:50:08      1 cpn-d16-02
           7403583 general-c     2541 yudhajit  R   13:40:21      1 cpn-d16-09
           7403584 general-c     2542 yudhajit  R   13:40:21      1 cpn-k13-27-02
           7403536 general-c     2496 yudhajit  R   13:44:22      1 cpn-d09-30-02
           7403537 general-c     2497 yudhajit  R   13:44:22      1 cpn-d09-39-01
           7404379 general-c     2664 yudhajit  R   10:50:08      1 cpn-k07-06-01
           7404380 general-c     2665 yudhajit  R   10:50:08      1 cpn-k08-08-02
           7403585 general-c     2543 yudhajit  R   13:40:21      1 cpn-k13-27-02
           7403538 general-c     2498 yudhajit  R   13:44:22      1 cpn-d09-39-01
           7404381 general-c     2666 yudhajit  R   10:50:08      1 cpn-k08-08-02
           7403586 general-c     2544 yudhajit  R   13:40:21      1 cpn-f16-19
           7403539 general-c     2499 yudhajit  R   13:44:22      1 cpn-d14-05
           7403540 general-c     2500 yudhajit  R   13:44:22      1 cpn-d14-08
           7403541 general-c     2501 yudhajit  R   13:44:22      1 cpn-d14-12
           7404382 general-c     2667 yudhajit  R   10:50:08      1 cpn-f16-09
           7404383 general-c     2668 yudhajit  R   10:50:08      1 cpn-f16-09
           7403542 general-c     2502 yudhajit  R   13:44:22      1 cpn-d15-12
           7404385 general-c     2669 yudhajit  R   10:50:08      1 cpn-k06-39-01
           7403543 general-c     2503 yudhajit  R   13:44:22      1 cpn-d15-13
           7403544 general-c     2504 yudhajit  R   13:44:22      1 cpn-d15-16
           7403545 general-c     2505 yudhajit  R   13:44:22      1 cpn-d15-16
           7403546 general-c     2506 yudhajit  R   13:44:22      1 cpn-d15-26
           7403547 general-c     2507 yudhajit  R   13:44:22      1 cpn-d15-35
           7403504 general-c     2465 yudhajit  R   13:52:25      1 cpn-d09-26-01
           7403510 general-c     2471 yudhajit  R   13:52:25      1 cpn-d09-26-01
           7403511 general-c     2472 yudhajit  R   13:50:24      1 cpn-d14-30
           7403512 general-c     2473 yudhajit  R   13:50:24      1 cpn-d07-04-02
           7403513 general-c     2474 yudhajit  R   13:50:24      1 cpn-d07-09-01
           7403514 general-c     2475 yudhajit  R   13:50:24      1 cpn-d07-26-01
           7403515 general-c     2476 yudhajit  R   13:50:24      1 cpn-d07-28-01
           7404364 general-c     2651 yudhajit  R   10:54:10      1 cpn-k07-06-01
           7404363 general-c     2650 yudhajit  R   10:56:13      1 cpn-k14-37-02
           7404366 general-c     2652 yudhajit  R   10:54:10      1 cpn-k14-07-01
           7404367 general-c     2653 yudhajit  R   10:54:10      1 cpn-k14-07-01
           7403473 general-c     2435 yudhajit  R   13:58:26      1 cpn-d14-04
           7404368 general-c     2654 yudhajit  R   10:54:10      1 cpn-k14-30-01
           7404369 general-c     2655 yudhajit  R   10:54:10      1 cpn-k14-30-01
           7403475 general-c     2437 yudhajit  R   13:56:25      1 cpn-d14-15
           7403474 general-c     2436 yudhajit  R   13:58:26      1 cpn-d15-18
           7404370 general-c     2656 yudhajit  R   10:54:10      1 cpn-k16-25-02
           7403476 general-c     2438 yudhajit  R   13:58:26      1 cpn-d07-15-02
           7404371 general-c     2657 yudhajit  R   10:54:10      1 cpn-k16-25-02
           7403477 general-c     2439 yudhajit  R   13:58:26      1 cpn-d07-20-01
           7403478 general-c     2440 yudhajit  R   13:58:26      1 cpn-d07-20-02
           7404373 general-c     2658 yudhajit  R   10:54:10      1 cpn-k06-39-01
           7403479 general-c     2441 yudhajit  R   13:58:26      1 cpn-d09-18-01
           7403480 general-c     2442 yudhajit  R   13:58:26      1 cpn-d09-18-01
           7403481 general-c     2443 yudhajit  R   13:58:26      1 cpn-d09-25-01
           7403482 general-c     2444 yudhajit  R   13:58:26      1 cpn-d09-25-02
           7403483 general-c     2445 yudhajit  R   13:56:25      1 cpn-d07-09-02
           7403484 general-c     2446 yudhajit  R   13:56:25      1 cpn-d07-09-02
           7403485 general-c     2447 yudhajit  R   13:56:25      1 cpn-d07-11-02
           7403486 general-c     2448 yudhajit  R   13:56:25      1 cpn-d07-11-02
           7403488 general-c     2450 yudhajit  R   13:56:25      1 cpn-d07-20-01
           7403489 general-c     2451 yudhajit  R   13:54:25      1 cpn-d07-13-02
           7403490 general-c     2452 yudhajit  R   13:56:25      1 cpn-d09-11-02
           7403492 general-c     2454 yudhajit  R   13:54:25      1 cpn-d07-15-02
           7403491 general-c     2453 yudhajit  R   13:56:25      1 cpn-d09-11-02
           7403493 general-c     2455 yudhajit  R   13:54:25      1 cpn-d09-29-01
           7403494 general-c     2456 yudhajit  R   13:54:25      1 cpn-d09-29-01
           7403496 general-c     2457 yudhajit  R   13:54:25      1 cpn-d14-04
           7403497 general-c     2458 yudhajit  R   13:54:25      1 cpn-d14-15
           7403498 general-c     2459 yudhajit  R   13:54:25      1 cpn-d14-27
           7403499 general-c     2460 yudhajit  R   13:54:25      1 cpn-d14-27
           7403500 general-c     2461 yudhajit  R   13:54:25      1 cpn-d14-30
           7403501 general-c     2462 yudhajit  R   13:54:25      1 cpn-d14-34
           7403502 general-c     2463 yudhajit  R   13:54:25      1 cpn-d16-27
           7403503 general-c     2464 yudhajit  R   13:54:25      1 cpn-d16-27
           7403505 general-c     2466 yudhajit  R   13:54:25      1 cpn-k11-37-02
           7403458 general-c     2420 yudhajit  R   14:02:29      1 cpn-d09-27-01
           7403507 general-c     2468 yudhajit  R   13:54:25      1 cpn-k16-28-02
           7403459 general-c     2421 yudhajit  R   14:02:29      1 cpn-d14-03
           7403508 general-c     2469 yudhajit  R   13:54:25      1 cpn-k16-28-02
           7403460 general-c     2422 yudhajit  R   14:02:29      1 cpn-d14-08
           7403461 general-c     2423 yudhajit  R   14:02:29      1 cpn-d14-19
           7403509 general-c     2470 yudhajit  R   13:54:25      1 cpn-f16-19
           7403462 general-c     2424 yudhajit  R   14:02:29      1 cpn-d14-19
           7403463 general-c     2425 yudhajit  R   14:02:29      1 cpn-d14-26
           7403464 general-c     2426 yudhajit  R   14:02:29      1 cpn-d14-33
           7403465 general-c     2427 yudhajit  R   14:02:29      1 cpn-k08-27-01
           7403466 general-c     2428 yudhajit  R   14:02:29      1 cpn-k08-27-01
           7403467 general-c     2429 yudhajit  R   14:00:28      1 cpn-d14-03
           7403469 general-c     2431 yudhajit  R   14:00:28      1 cpn-d07-08-02
           7403470 general-c     2432 yudhajit  R   14:00:28      1 cpn-d07-20-02
           7403423 general-c     2389 yudhajit  R   14:08:32      1 cpn-d14-14
           7403471 general-c     2433 yudhajit  R   14:00:28      1 cpn-d09-19-01
           7403472 general-c     2434 yudhajit  R   14:00:28      1 cpn-d09-25-02
           7403424 general-c     2390 yudhajit  R   14:08:32      1 cpn-d14-16
           7403425 general-c     2391 yudhajit  R   14:08:32      1 cpn-d15-28
           7403426 general-c     2392 yudhajit  R   14:08:32      1 cpn-d15-28
           7403427 general-c     2393 yudhajit  R   14:08:32      1 cpn-d16-08
           7403428 general-c     2394 yudhajit  R   14:08:32      1 cpn-d16-08
           7403429 general-c     2395 yudhajit  R   14:08:32      1 cpn-d16-13
           7403431 general-c     2396 yudhajit  R   14:08:32      1 cpn-d16-13
           7403432 general-c     2397 yudhajit  R   14:08:32      1 cpn-d16-19
           7403433 general-c     2398 yudhajit  R   14:08:32      1 cpn-d16-38
           7403434 general-c     2399 yudhajit  R   14:08:32      1 cpn-d16-39
           7403435 general-c     2400 yudhajit  R   14:08:32      1 cpn-d16-40
           7403436 general-c     2401 yudhajit  R   14:08:32      1 cpn-k06-20-01
           7403437 general-c     2402 yudhajit  R   14:08:32      1 cpn-k06-20-01
           7403438 general-c     2403 yudhajit  R   14:06:32      1 cpn-d07-14-01
           7403439 general-c     2404 yudhajit  R   14:06:32      1 cpn-d09-14-01
           7403441 general-c     2405 yudhajit  R   14:06:32      1 cpn-d09-14-01
           7403443 general-c     2406 yudhajit  R   14:06:32      1 cpn-d09-27-01
           7403444 general-c     2407 yudhajit  R   14:06:32      1 cpn-d14-16
           7403445 general-c     2408 yudhajit  R   14:06:32      1 cpn-d15-24
           7403446 general-c     2409 yudhajit  R   14:06:32      1 cpn-d16-19
           7403447 general-c     2410 yudhajit  R   14:06:32      1 cpn-d16-38
           7403448 general-c     2411 yudhajit  R   14:06:32      1 cpn-d16-39
           7403449 general-c     2412 yudhajit  R   14:06:32      1 cpn-k16-36-01
           7403451 general-c     2414 yudhajit  R   14:04:31      1 cpn-d07-14-01
           7403450 general-c     2413 yudhajit  R   14:06:32      1 cpn-k16-36-01
           7403452 general-c     2415 yudhajit  R   14:04:31      1 cpn-d09-19-01
           7403453 general-c     2416 yudhajit  R   14:04:31      1 cpn-d14-26
           7403455 general-c     2417 yudhajit  R   14:04:31      1 cpn-d15-12
           7403456 general-c     2418 yudhajit  R   14:04:31      1 cpn-d15-24
           7403457 general-c     2419 yudhajit  R   14:04:31      1 cpn-d15-25
           7403406 general-c     2381 yudhajit  R   14:12:34      1 cpn-d09-28-02
           7403407 general-c     2382 yudhajit  R   14:12:34      1 cpn-d14-21
           7403411 general-c     2383 yudhajit  R   14:12:34      1 cpn-d14-36
           7403414 general-c     2384 yudhajit  R   14:12:34      1 cpn-d15-31
           7403416 general-c     2385 yudhajit  R   14:10:33      1 cpn-d14-14
           7403419 general-c     2386 yudhajit  R   14:12:34      1 cpn-d16-17
           7403421 general-c     2387 yudhajit  R   14:12:34      1 cpn-d16-17
           7403422 general-c     2388 yudhajit  R   14:10:33      1 cpn-d14-21
           7403401 general-c     2376 yudhajit  R   14:16:37      1 cpn-d07-05-02
           7403402 general-c     2377 yudhajit  R   14:16:37      1 cpn-d07-28-02
           7403403 general-c     2378 yudhajit  R   14:16:37      1 cpn-d09-20-02
           7403404 general-c     2379 yudhajit  R   14:14:36      1 cpn-d15-18
           7403405 general-c     2380 yudhajit  R   14:14:36      1 cpn-d15-32
           7403377 general-c     2360 yudhajit  R   14:22:42      1 cpn-d07-24-02
           7403378 general-c     2361 yudhajit  R   14:22:42      1 cpn-k13-14-01
           7403382 general-c     2362 yudhajit  R   14:22:42      1 cpn-k13-14-01
           7403386 general-c     2363 yudhajit  R   14:22:42      1 cpn-k13-27-02
           7403389 general-c     2364 yudhajit  R   14:22:42      1 cpn-f16-10
           7403390 general-c     2365 yudhajit  R   14:22:42      1 cpn-f16-10
           7403391 general-c     2366 yudhajit  R   14:18:40      1 cpn-d07-05-01
           7403392 general-c     2367 yudhajit  R   14:20:41      1 cpn-d09-31-02
           7403393 general-c     2368 yudhajit  R   14:20:41      1 cpn-d09-33-02
           7403395 general-c     2370 yudhajit  R   14:18:40      1 cpn-d14-02
           7403394 general-c     2369 yudhajit  R   14:20:41      1 cpn-f16-10
           7403396 general-c     2371 yudhajit  R   14:18:40      1 cpn-d14-39
           7403398 general-c     2373 yudhajit  R   14:18:40      1 cpn-d16-10
           7403399 general-c     2374 yudhajit  R   14:18:40      1 cpn-k13-06-02
           7403400 general-c     2375 yudhajit  R   14:18:40      1 cpn-k13-06-02
           7403369 general-c     2352 yudhajit  R   14:26:44      1 cpn-d16-36
           7403370 general-c     2353 yudhajit  R   14:26:44      1 cpn-d16-36
           7403371 general-c     2354 yudhajit  R   14:26:44      1 cpn-d07-07-01
           7403372 general-c     2355 yudhajit  R   14:26:44      1 cpn-d07-07-01
           7403373 general-c     2356 yudhajit  R   14:26:44      1 cpn-d07-40-01
           7403374 general-c     2357 yudhajit  R   14:26:44      1 cpn-d07-40-01
           7403375 general-c     2358 yudhajit  R   14:26:44      1 cpn-k11-39-01
           7403376 general-c     2359 yudhajit  R   14:26:44      1 cpn-k11-39-01
           7403367 general-c     2350 yudhajit  R   14:28:46      1 cpn-k13-30-02
           7403368 general-c     2351 yudhajit  R   14:28:46      1 cpn-k13-30-02
           7404330 general-c     2644 yudhajit  R   11:48:09      1 cpn-f16-07
           7403365 general-c     2348 yudhajit  R   14:34:51      1 cpn-k13-06-02
           7403364 general-c     2347 yudhajit  R   14:36:53      1 cpn-k14-30-01
           7403366 general-c     2349 yudhajit  R   14:34:51      1 cpn-f16-35
