             JOBID PARTITION     NAME     USER ST       TIME  NODES NODELIST(REASON)
           7346375 general-c Benz4_fg yudhajit  R   11:42:03      1 cpn-k07-04-01
           7345512 general-c But2_fg6 yudhajit  R   16:52:36      1 cpn-k13-03-01
           7346372 general-c Benz4_fg yudhajit  R   11:46:04      1 cpn-k10-14-02
           7346370 general-c Benz4_fg yudhajit  R   11:50:04      1 cpn-k08-30-01
           7345528 general-c But2_fg9 yudhajit  R   16:46:36      1 cpn-k10-36-01
           7345529 general-c But2_fg8 yudhajit  R   16:46:36      1 cpn-k10-40-01
           7345548 general-c But2_fg5 yudhajit  R   16:36:36      1 cpn-k13-19-01
           7345565 general-c But2_fg7 yudhajit  R   16:32:35      1 cpn-k16-28-01
           7345569 general-c But4_fg6 yudhajit  R   16:30:35      1 cpn-k14-27-01
           7346369 general-c Benz4_fg yudhajit  R   12:12:05      1 cpn-k16-03-02
           7346363 general-c Benz4_fg yudhajit  R   12:16:05      1 cpn-k13-15-01
           7346364 general-c Benz4_fg yudhajit  R   12:16:05      1 cpn-k13-30-02
           7345581 general-c But4_fg3 yudhajit  R   16:26:35      1 cpn-k16-13-01
           7345586 general-c But4_fg9 yudhajit  R   16:24:35      1 cpn-k14-34-02
           7345587 general-c But4_fg8 yudhajit  R   16:24:35      1 cpn-k16-38-02
           7346092 general-c Benz2_fg yudhajit  R   13:12:09      1 cpn-k14-06-02
           7346112 general-c Benz2_fg yudhajit  R   13:02:08      1 cpn-k08-26-01
           7346143 general-c Benz4_fg yudhajit  R   12:44:07      1 cpn-k08-37-02
           7346078 general-c Benz2_fg yudhajit  R   13:22:09      1 cpn-k13-26-01
           7346139 general-c Benz4_fg yudhajit  R   12:50:08      1 cpn-k16-38-01
           7346130 general-c Benz4_fg yudhajit  R   12:56:08      1 cpn-k16-29-01
           7346146 general-c Benz4_fg yudhajit  R   12:44:07      1 cpn-k14-36-01
           7345608 general-c But4_fg5 yudhajit  R   16:18:35      1 cpn-k10-41-01
           7345615 general-c But4_fg2 yudhajit  R   16:16:35      1 cpn-k08-17-01
           7345620 general-c But4_fg7 yudhajit  R   16:16:35      1 cpn-k14-41-01
           7345609 general-c But4_fg4 yudhajit  R   16:18:35      1 cpn-k11-39-01
           7345636 general-c Et_Benz1 yudhajit  R   16:10:34      1 cpn-k14-18-01
           7345623 general-c Et_Benz1 yudhajit  R   16:16:35      1 cpn-k16-40-02
           7345702 general-c Et_Benz2 yudhajit  R   15:26:32      1 cpn-k13-29-02
           7345670 general-c Et_Benz1 yudhajit  R   15:54:33      1 cpn-k08-29-02
           7345685 general-c Et_Benz2 yudhajit  R   15:42:33      1 cpn-k08-02-01
           7345705 general-c Et_Benz2 yudhajit  R   15:26:32      1 cpn-k14-02-01
           7345700 general-c Et_Benz2 yudhajit  R   15:28:32      1 cpn-k16-01-02
           7345698 general-c Et_Benz2 yudhajit  R   15:30:32      1 cpn-k14-07-01
           7345694 general-c Et_Benz2 yudhajit  R   15:36:32      1 cpn-k13-27-01
           7345724 general-c Et_Benz2 yudhajit  R   15:12:31      1 cpn-k10-25-01
           7345680 general-c Et_Benz2 yudhajit  R   15:48:33      1 cpn-k13-02-02
           7345693 general-c Et_Benz2 yudhajit  R   15:38:33      1 cpn-k16-39-02
           7345689 general-c Et_Benz2 yudhajit  R   15:40:33      1 cpn-k07-12-02
           7345690 general-c Et_Benz2 yudhajit  R   15:40:33      1 cpn-k13-08-02
           7345723 general-c Et_Benz2 yudhajit  R   15:14:31      1 cpn-k05-40-02
           7345712 general-c Et_Benz2 yudhajit  R   15:24:32      1 cpn-k13-37-02
           7345720 general-c Et_Benz2 yudhajit  R   15:20:32      1 cpn-k14-26-02
           7345717 general-c Et_Benz2 yudhajit  R   15:22:32      1 cpn-k08-02-02
           7345719 general-c Et_Benz2 yudhajit  R   15:22:32      1 cpn-k16-05-02
           7345731 general-c Et_Benz2 yudhajit  R   15:12:31      1 cpn-k16-29-02
           7345715 general-c Et_Benz2 yudhajit  R   15:24:32      1 cpn-k14-30-02
           7345741 general-c Et_Benz2 yudhajit  R   15:10:31      1 cpn-k10-25-02
           7345746 general-c Et_Benz4 yudhajit  R   15:08:31      1 cpn-k10-15-01
           7345742 general-c Et_Benz2 yudhajit  R   15:10:31      1 cpn-k10-36-02
           7345744 general-c Et_Benz4 yudhajit  R   15:10:31      1 cpn-k13-18-02
           7346010 general-c Et_Benz4 yudhajit  R   14:42:29      1 cpn-k10-01-01
           7346001 general-c Et_Benz4 yudhajit  R   14:46:30      1 cpn-k16-07-02
           7346002 general-c Et_Benz4 yudhajit  R   14:46:30      1 cpn-k16-27-01
           7345754 general-c Et_Benz4 yudhajit  R   15:08:31      1 cpn-k10-34-01
           7345756 general-c Et_Benz4 yudhajit  R   15:08:31      1 cpn-k13-13-02
           7345759 general-c Et_Benz4 yudhajit  R   15:08:31      1 cpn-k14-05-02
           7345760 general-c Et_Benz4 yudhajit  R   15:08:31      1 cpn-k16-26-01
           7345772 general-c Et_Benz4 yudhajit  R   15:06:31      1 cpn-k11-36-02
           7345773 general-c Et_Benz4 yudhajit  R   15:06:31      1 cpn-k13-28-02
           7345979 general-c Et_Benz4 yudhajit  R   14:50:30      1 cpn-k08-16-02
           7345963 general-c Et_Benz4 yudhajit  R   14:52:30      1 cpn-k16-34-02
           7346007 general-c Et_Benz4 yudhajit  R   14:44:30      1 cpn-k13-36-02
           7345789 general-c Et_Benz4 yudhajit  R   14:58:30      1 cpn-k13-41-02
           7345785 general-c Et_Benz4 yudhajit  R   15:00:30      1 cpn-k11-38-01
           7345787 general-c Et_Benz4 yudhajit  R   15:00:30      1 cpn-k14-06-01
           7345783 general-c Et_Benz4 yudhajit  R   15:02:31      1 cpn-k10-30-01
           7345778 general-c Et_Benz4 yudhajit  R   15:04:31      1 cpn-k10-41-02
           7345776 general-c Et_Benz4 yudhajit  R   15:06:31      1 cpn-k06-39-02
           7345941 general-c Et_Benz4 yudhajit  R   14:56:30      1 cpn-k14-38-02
           7347947       viz            hanwen  R    3:03:11      1 viz-m22-07
